samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
0	-0.81367	0	0	0	0	0	3.25468	12.20505	56.9569	0.81367	1.62734	-5.69569	0
1	-4.88202	-7.32303	-5.69569	4.06835	1.62734	-6.50936	13.83239	50.44754	248.98302	6.50936	10.57771	-17.08707	0
2	-9.76404	-23.59643	-17.08707	13.83239	4.88202	-20.34175	29.29212	91.13104	507.73008	15.45973	22.78276	-21.15542	0
3	-13.83239	-39.05616	-27.66478	24.4101	8.1367	-33.36047	45.56552	109.84545	702.19721	19.52808	30.91946	-19.52808	0
4	-14.64606	-48.8202	-35.80148	30.10579	10.57771	-42.31084	57.77057	107.40444	806.34697	17.90074	35.80148	-18.71441	0
5	-10.57771	-52.07488	-42.31084	30.10579	14.64606	-47.19286	64.27993	103.33609	845.40313	13.01872	36.61515	-9.76404	0
6	-3.25468	-46.37919	-42.31084	25.22377	17.08707	-43.93818	69.16195	104.96343	828.31606	8.1367	30.91946	8.1367	0
7	2.44101	-37.42882	-37.42882	17.90074	17.90074	-37.42882	74.04397	100.08141	772.17283	4.06835	23.59643	13.83239	0
8	4.06835	-34.98781	-37.42882	15.45973	18.71441	-35.80148	73.2303	89.5037	712.77492	5.69569	22.78276	7.32303	0
9	3.25468	-37.42882	-39.86983	17.08707	20.34175	-39.05616	66.72094	79.73966	659.0727	12.20505	29.29212	0	0
10	0	-38.24249	-39.05616	17.90074	19.52808	-39.05616	59.39791	78.11232	604.55681	17.08707	34.98781	-10.57771	0
11	-3.25468	-39.05616	-38.24249	19.52808	17.90074	-38.24249	49.63387	90.31737	568.75533	21.96909	40.6835	-21.15542	0
12	-8.1367	-42.31084	-38.24249	21.96909	16.2734	-40.6835	43.93818	103.33609	556.55028	28.47845	46.37919	-18.71441	0
13	-10.57771	-43.93818	-36.61515	24.4101	13.83239	-39.86983	44.75185	100.89508	544.34523	30.91946	49.63387	-10.57771	0
14	-11.39138	-43.12451	-34.17414	25.22377	12.20505	-39.05616	48.00653	86.24902	528.8855	27.66478	50.44754	-5.69569	0
